http://www.nytimes.com/ref/classifieds/images/print_edition_ad.gif,7758,0,image/gif
http://www.nytimes.com/export_html/common/new_login_iframe.html,1578,2,text/html
http://www.nytimes.com/autos/,295394,442,text/html
https://www.nytimes.com/2017/02/10/realestate/photographs-of-bronx-fire-escapes.html,208709,98,text/html
https://www.nytimes.com/2017/02/15/realestate/real-estate-in-montreal.html,280978,120,text/html
https://www.nytimes.com/2017/02/10/realestate/shopping-for-love-seats.html,97669,114,text/html
https://www.nytimes.com/2017/02/12/realestate/homes-that-sold-for-around-1-million.html,97671,108,text/html
https://www.nytimes.com/2017/02/19/realestate/homes-that-sold-in-new-york-city-and-its-suburbs.html,96452,108,text/html
https://www.nytimes.com/2017/02/12/sports/baseball/new-york-yankees-lou-gehrig-real-estate.html,91965,107,text/html
https://www.nytimes.com/2017/02/14/realestate/commercial/recent-commercial-real-estate-transactions.html,86632,96,text/html
https://www.nytimes.com/2017/02/10/realestate/the-best-cities-to-find-single-men-or-women.html,98855,97,text/html
https://www.nytimes.com/2017/02/15/realestate/compare-homes-in-richmond-virginia-truro-massachusetts-and-vashon-island-washington.html,362916,110,text/html
https://www.nytimes.com/2017/02/17/realestate/calling-the-chelsea-hotel-home.html,106579,113,text/html
https://www.nytimes.com/2017/02/10/realestate/new-high-end-rentals-and-condos-coming-to-murray-hill.html,206794,119,text/html
https://www.nytimes.com/2017/02/13/nyregion/en-que-estado-esta-tu-cuadra-en-nueva-york.html,65997,93,text/html
https://www.nytimes.com/2017/02/15/realestate/port-chester-ny-suburban-with-a-bustling-downtown.html,293634,126,text/html
https://www.nytimes.com/2017/02/17/realestate/a-gramercy-condo-with-a-three-dimensional-glass-facade.html,100782,119,text/html
https://www.nytimes.com/topic/subject/central-park-jogger-case-1989,111061,124,text/html
http://www.nytimes.com/2002/10/23/nyregion/trump-draws-criticism-for-ad-he-ran-after-jogger-attack.html,71227,90,text/html
https://www.nytimes.com/2016/12/05/us/politics/ben-carson-housing-urban-development-trump.html,92027,124,text/html
https://www.nytimes.com/2014/02/23/automobiles/autoreviews/just-adding-a-1-alters-the-equation.html,78977,98,text/html
https://www.nytimes.com/2016/10/19/business/international/dalian-wanda-hollywood-china.html,75982,102,text/html
https://www.nytimes.com/2017/02/16/business/20th-century-fox-fake-news-ad-campaign.html,89035,115,text/html
https://www.nytimes.com/2016/12/21/movies/the-great-wall-china-film-industry.html?_r=0,88192,123,text/html
https://www.nytimes.com/2017/02/03/opinion/donald-the-menace.html?rref=collection%2Fcolumn%2FPaul%20Krugman,78469,117,text/html
https://www.nytimes.com/2017/02/10/opinion/when-the-fire-comes.html?rref=collection%2Fcolumn%2FPaul%20Krugman,77304,115,text/html
https://www.nytimes.com/column/paul-krugman,105901,125,text/html
https://www.nytimes.com/2017/02/17/opinion/the-silence-of-the-hacks.html?rref=collection%2Fcolumn%2FPaul%20Krugman,78518,115,text/html
https://www.nytimes.com/2017/02/06/opinion/springtime-for-scammers.html?rref=collection%2Fcolumn%2FPaul%20Krugman,77692,121,text/html
https://www.nytimes.com/2017/02/13/opinion/ignorance-is-strength.html?rref=collection%2Fcolumn%2FPaul%20Krugman,78450,118,text/html
https://www.nytimes.com/by/paul-krugman,111947,122,text/html
https://www.nytimes.com/2016/12/22/movies/hidden-figures-review.html,89198,107,text/html
https://www.nytimes.com/by/jeremy-w-peters,117396,125,text/html
https://www.nytimes.com/by/sarah-lyall,111809,124,text/html
https://www.nytimes.com/2017/01/16/science/shinya-yamanaka-stem-cells.html?rref=collection%2Fcolumn%2FA%20Conversation%20With,94951,123,text/html
https://www.nytimes.com/section/health,148421,156,text/html
https://www.nytimes.com/2016/11/13/your-money/donor-womens-causes-teaches-other-inheritors.html?rref=collection%2Fcolumn%2FA%20Conversation%20With,81889,104,text/html
https://www.nytimes.com/2017/01/23/world/trump-ban-foreign-aid-abortions.html,92870,104,text/html
https://www.nytimes.com/column/a-conversation-with,110392,124,text/html
https://www.nytimes.com/by/claudia-dreifus,113962,124,text/html
https://www.nytimes.com/2017/01/26/world/africa/clinics-health-care-cuts-abortion-trump.html,98103,134,text/html
https://www.nytimes.com/2017/01/20/science/john-anthony-capra-neanderthals-dna-humans.html?rref=collection%2Fcolumn%2FA%20Conversation%20With,147243,116,text/html
https://www.nytimes.com/2017/01/26/world/africa/trump-abortion-ban.html,79101,101,text/html
https://www.nytimes.com/2016/12/25/arts/music/mavis-staples-kennedy-center-honors-interview.html?rref=collection%2Fcolumn%2FA%20Conversation%20With,88060,115,text/html
https://www.nytimes.com/2016/11/28/science/c-megan-urry-peering-into-universe-spots-bias-on-the-ground.html?rref=collection%2Fcolumn%2FA%20Conversation%20With,102043,137,text/html
https://www.nytimes.com/2014/12/21/automobiles/the-pony-express-blazes-another-trail.html,203682,91,text/html
https://www.nytimes.com/es/2017/02/20/una-nueva-tecnica-de-enfriamiento-evita-la-caida-del-cabello-por-quimioterapia/,48822,39,text/html
https://www.nytimes.com/es/terminos-y-condiciones-del-servicio/,50954,20,text/html
https://www.nytimes.com/es/2017/02/16/algo-de-justicia-tardia-para-las-victimas-de-la-guerra-en-el-salvador/,262462,45,text/html
https://www.nytimes.com/es/2017/02/16/promesas-incumplidas-el-legado-de-las-olimpiadas-de-rio/,60043,48,text/html
https://www.nytimes.com/es/category/opinion/,110564,76,text/html
https://www.nytimes.com/es/2017/02/19/una-preocupacion-desconocida-de-winston-churchill-la-vida-en-otros-planetas/,54486,44,text/html
https://www.nytimes.com/es/2017/02/16/convocan-a-un-dia-sin-inmigrantes-en-estados-unidos-y-washington-ya-lo-siente/,48286,48,text/html
https://www.nytimes.com/es/2017/02/18/no-me-gusta-despedirme-hugh-jackman-habla-de-interpretar-a-wolverine-por-ultima-vez/,62372,41,text/html
https://www.nytimes.com/es/2017/02/19/una-explosion-cerca-de-la-plaza-de-toros-de-bogota-causo-mas-de-30-heridos/,45435,41,text/html
https://www.nytimes.com/es/category/cultura/,111903,76,text/html
https://www.nytimes.com/es/2017/02/20/las-elecciones-ecuatorianas-y-el-final-de-los-lideres-iconicos-de-la-izquierda-en-america-latina/,61972,51,text/html
https://www.nytimes.com/es/2017/02/16/del-xoloitzcuintle-a-un-tipo-de-terrier-americano-los-perros-sin-pelo-son-cada-vez-mas-populares/,58250,42,text/html
https://www.nytimes.com/es/category/america-latina/,117234,76,text/html
https://www.nytimes.com/es/2017/02/20/el-amor-que-solo-los-perros-pueden-provocar/,45959,39,text/html
https://www.nytimes.com/es/category/noticias/,134347,91,text/html
https://www.nytimes.com/es/2017/02/19/el-centenario-de-juan-rulfo-el-escritor-que-nos-llevo-de-la-ciudad-a-la-tierra/,49096,43,text/html
https://www.nytimes.com/es/2017/02/20/un-sobreviviente-del-chapecoense-busca-seguir-adelante-con-su-vida/,63098,43,text/html
https://www.nytimes.com/es/2017/02/19/el-oficialista-lenin-moreno-lidero-las-presidenciales-de-ecuador-pero-iria-a-segunda-vuelta-contra-guillermo-lasso/,52263,42,text/html
https://www.nytimes.com/es/2017/02/17/zegna-se-renueva-con-un-regreso-al-pasado/,49531,39,text/html
https://www.nytimes.com/es/aviso-de-derechos-de-autor/,26351,22,text/html
https://www.nytimes.com/2017/01/16/well/live/getting-older-sleeping-less.html?rref=collection%2Fcolumn%2FPersonal%20Health,90826,119,text/html
https://www.nytimes.com/column/personal-health,107061,123,text/html
https://www.nytimes.com/by/jane-e-brody,110454,123,text/html
https://www.nytimes.com/2017/01/23/well/exercise-can-be-a-boon-to-people-with-parkinsons-disease.html?rref=collection%2Fcolumn%2FPersonal%20Health,81723,110,text/html
https://www.nytimes.com/2016/11/17/opinion/sunday/feeling-my-way-into-blindness.html,132485,117,text/html
https://www.nytimes.com/section/well,148134,160,text/html
https://www.nytimes.com/2017/02/13/well/why-weight-loss-surgery-works-when-diets-dont.html?rref=collection%2Fcolumn%2FPersonal%20Health,87242,115,text/html
https://www.nytimes.com/2017/02/06/well/getting-specific-about-dizziness.html?rref=collection%2Fcolumn%2FPersonal%20Health,84659,109,text/html
https://www.nytimes.com/2017/01/30/well/mind/the-right-way-to-say-im-sorry.html?rref=collection%2Fcolumn%2FPersonal%20Health,80764,107,text/html
https://www.nytimes.com/2016/06/24/automobiles/video-review-lamborghini-huracan-lp-580-2-is-a-rear-drive-dream.html,80809,103,text/html
https://www.nytimes.com/2017/02/06/opinion/rethinking-our-patriotism.html?rref=collection%2Fcolumn%2FThe%20Stone,82270,110,text/html
https://www.nytimes.com/2017/02/13/opinion/unraveling-love-stories.html?rref=collection%2Fcolumn%2FThe%20Stone,80583,109,text/html
https://www.nytimes.com/2017/01/26/opinion/the-intellectual-life-of-violence.html?rref=collection%2Fcolumn%2FThe%20Stone,87720,109,text/html
https://www.nytimes.com/column/the-stone,106894,123,text/html
https://www.nytimes.com/2017/02/09/opinion/its-black-history-month-look-in-the-mirror.html?rref=collection%2Fcolumn%2FThe%20Stone,84191,109,text/html
https://www.nytimes.com/2017/01/29/opinion/can-we-live-with-contradiction.html?rref=collection%2Fcolumn%2FThe%20Stone,83973,108,text/html
https://www.nytimes.com/by/kim-severson,114553,126,text/html
https://www.nytimes.com/2015/01/12/us/politics/harry-v-jaffa-conservative-scholar-and-goldwater-muse-dies-at-96.html?_r=0,78630,98,text/html
https://www.nytimes.com/2017/02/06/opinion/executive-power-run-amok.html,72116,98,text/html
http://www.nytimes.com/2012/09/30/books/review/the-great-disconnect.html,92250,99,text/html
http://www.nytimes.com/2003/05/04/weekinreview/the-nation-leo-cons-a-classicist-s-legacy-new-empire-builders.html,75432,87,text/html
https://www.nytimes.com/2017/02/10/world/europe/bannon-vatican-julius-evola-fascism.html,94924,120,text/html
